id_pdc_local;statut_pdc;arrondissement;id_station_local;id_station_itinerance;nom_station;code_insee_commune;implantation_station;nbre_pdc;date_maj;condition_acces;adresse_station;coordonneesxy;gratuit;paiement_acte;paiement_cb;paiement_autre;reservation;observations;num_pdl;siren_amenageur;contact_amenageur;nom_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;tarification;id_pdc_itinerance;date_mise_en_service;accessibilite_pmr;restriction_gabarit;station_deux_roues;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;prise_type_3;horaires;raccordement
FR*V75*EPX13*12*5;En service;13e Arrondissement;FR*V75*PPX13*12;FRV75PPX1312;Paris | Rue Gouthière 12;75113;Voirie;6;2024-07-01;Accès libre;12 Rue Gouthière 75013 Paris;48.820423, 2.3512075;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7359334204767;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX13125;2021-09-29T10:09:10+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX13*13*4;En service;13e Arrondissement;FR*V75*PPX13*13;FRV75PPX1313;Paris | Rue Vulpian 24;75113;Voirie;6;2024-07-01;Accès libre;24 Rue Vulpian 75013 Paris;48.83105, 2.3460584;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7339363148396;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX13134;2023-03-29T12:29:32+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX03*04*2;En service;Paris centre;FR*V75*PPX03*04;FRV75PPX0304;Paris | Rue Perrée 18;75103;Voirie;6;2024-07-01;Accès libre;18 Rue Perrée 75003 Paris;48.86502, 2.360503;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7167004265438;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX03042;2021-08-26T11:04:37+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*E9005*01*2;En service;05e Arrondissement;FR*V75*P9005*01;FRV75P900501;Paris | Place du Panthéon 17;75105;Voirie;3;2024-07-01;Accès libre;17 Place du Panthéon 75005 Paris;48.845715, 2.345032;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07322865318040;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9005012;2021-03-15T14:41:50+00:00;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;24/7;Direct
FR*V75*E9006*03*2;En service;06e Arrondissement;FR*V75*P9006*03;FRV75P900603;Paris | Rue de Rennes 66;75106;Voirie;3;2024-07-01;Accès libre;66 Rue de Rennes 75006 Paris;48.852127, 2.331346;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07359623639017;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9006032;2021-12-13T12:01:44+00:00;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;24/7;Direct
FR*V75*E9007*03*2;En service;07e Arrondissement;FR*V75*P9007*03;FRV75P900703;Paris | Avenue de Villars 9;75107;Voirie;3;2024-07-01;Accès libre;9 Avenue de Villars 75007 Paris;48.852665, 2.31368;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07348769804263;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9007032;2021-03-15T14:41:53+00:00;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;24/7;Direct
FR*V75*E9007*03*3;En service;07e Arrondissement;FR*V75*P9007*03;FRV75P900703;Paris | Avenue de Villars 9;75107;Voirie;3;2024-07-01;Accès libre;9 Avenue de Villars 75007 Paris;48.852665, 2.31368;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07348769804263;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9007033;2021-03-15T14:41:53+00:00;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;24/7;Direct
FR*V75*E9008*03*1;En service;08e Arrondissement;FR*V75*P9008*03;FRV75P900803;Paris | Rue Louis Murat 2;75108;Voirie;3;2024-07-01;Accès libre;2 Rue Louis Murat 75008 Paris;48.875854, 2.309542;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07595947802687;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9008031;2021-03-15T14:41:55+00:00;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;24/7;Direct
FR*V75*E9009*01*1;En service;09e Arrondissement;FR*V75*P9009*01;FRV75P900901;Paris | Boulevard de Clichy 31;75109;Voirie;3;2024-07-01;Accès libre;31 Boulevard de Clichy 75009 Paris;48.88264, 2.335728;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07198118591442;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9009011;2021-03-15T14:41:56+00:00;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;24/7;Direct
FR*V75*E9010*02*2;En service;10e Arrondissement;FR*V75*P9010*02;FRV75P901002;Paris | Rue du Faubourg Saint Martin 150;75110;Voirie;3;2024-07-01;Accès libre;150 Rue du Faubourg Saint Martin 75010 Paris;48.875465, 2.360103;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07150361716860;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9010022;2021-12-22T10:42:12+00:00;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;24/7;Direct
FR*V75*E9012*07*3;En service;12e Arrondissement;FR*V75*P9012*07;FRV75P901207;Paris | Rue Docteur Goujon 5;75112;Voirie;3;2024-07-01;Accès libre;5 Rue Docteur Goujon 75012 Paris;48.839947, 2.397822;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07226483248409;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9012073;2021-03-15T14:42:00+00:00;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;24/7;Direct
FR*V75*E9014*01*3;En service;14e Arrondissement;FR*V75*P9014*01;FRV75P901401;Paris | Avenue du Maine 173;75114;Voirie;3;2024-07-01;Accès libre;173 Avenue du Maine 75014 Paris;48.83086, 2.325895;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07340520889609;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9014013;2021-03-15T14:42:04+00:00;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;24/7;Direct
FR*V75*E9014*02*3;En service;14e Arrondissement;FR*V75*P9014*02;FRV75P901402;Paris | Avenue Reille 46;75114;Voirie;3;2024-07-01;Accès libre;46 Avenue Reille 75014 Paris;48.824387, 2.336857;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07348046215212;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9014023;2021-03-15T14:42:05+00:00;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;24/7;Direct
FR*V75*E9014*04*3;En service;14e Arrondissement;FR*V75*P9014*04;FRV75P901404;Paris | Rue Didot 47;75114;Voirie;3;2024-07-01;Accès libre;47 Rue Didot 75014 Paris;48.831448, 2.320052;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07300434059055;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9014043;2021-03-15T14:42:05+00:00;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;24/7;Direct
FR*V75*E9016*06*2;En service;16e Arrondissement;FR*V75*P9016*06;FRV75P901606;Paris | Avenue Victor Hugo 45;75116;Voirie;3;2024-07-01;Accès libre;45 Avenue Victor Hugo 75016 Paris;48.871464, 2.289894;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07439363140202;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9016062;2021-03-15T14:42:13+00:00;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;24/7;Direct
FR*V75*E9017*03*3;En service;17e Arrondissement;FR*V75*P9017*03;FRV75P901703;Paris | Avenue Gourgaud 4;75117;Voirie;3;2024-07-01;Accès libre;4 Avenue Gourgaud 75017 Paris;48.88569, 2.297463;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07539218425149;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9017033;2021-05-05T08:06:01+00:00;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;24/7;Direct
FR*V75*E9018*05*3;En service;18e Arrondissement;FR*V75*P9018*05;FRV75P901805;Paris | Rue Ordener 27;75118;Voirie;3;2024-07-01;Accès libre;27 Rue Ordener 75018 Paris;48.89061, 2.35423;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07594211188364;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9018053;2021-03-15T14:42:19+00:00;Non accessible;aucune restriction;False;22;True;True;True;True;False;True;24/7;Direct
FR*V75*E9020*01*2;En service;20e Arrondissement;FR*V75*P9020*01;FRV75P902001;Paris | Avenue du Père Lachaise 13;75120;Voirie;3;2024-07-01;Accès libre;13 Avenue du Père Lachaise 75020 Paris;48.86424, 2.397724;false;true;false;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;07296960817810;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75E9020012;2021-03-15T14:42:22+00:00;Non accessible;aucune restriction;False;4;True;False;False;False;False;False;24/7;Direct
FR*V75*EPX16*01*4;En service;16e Arrondissement;FR*V75*PPX16*01;FRV75PPX1601;Paris | Rue Molitor 16;75116;Voirie;6;2024-07-01;Accès libre;16 Rue Molitor 75016 Paris;48.845284, 2.2640333;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7465557063064;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16014;2021-04-01T07:04:23+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX06*01*1;En service;06e Arrondissement;FR*V75*PPX06*01;FRV75PPX0601;Paris | Rue Lobineau 9;75106;Voirie;5;2024-07-01;Accès libre;9 Rue Lobineau 75006 Paris;48.8516, 2.3361368;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7324746649558;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX06011;2021-05-12T00:00:00+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX04*04*4;En service;Paris centre;FR*V75*PPX04*04;FRV75PPX0404;Paris | Boulevard Bourdon 9;75104;Voirie;6;2024-07-01;Accès libre;9 Boulevard Bourdon 75004 Paris;48.848423, 2.366004;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7155426841372;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX04044;2021-05-28T15:53:20+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX06*02*5;En service;06e Arrondissement;FR*V75*PPX06*02;FRV75PPX0602;Paris | Rue Danton 8;75106;Voirie;6;2024-07-01;Accès libre;8 Rue Danton 75006 Paris;48.85262, 2.342107;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7338350123508;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX06025;2021-05-19T18:31:25+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX06*03*4;En service;06e Arrondissement;FR*V75*PPX06*03;FRV75PPX0603;Paris | Rue Mayet  2;75106;Voirie;4;2024-07-01;Accès libre;8 Rue Mayet 75006 Paris;48.84737, 2.3182092;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7339073712564;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX06034;2021-05-28T00:00:00+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX08*02*3;En service;08e Arrondissement;FR*V75*PPX08*02;FRV75PPX0802;Paris | Rue du Chateaubriand 19;75108;Voirie;5;2024-07-01;Accès libre;19 Rue du Chateaubriand 75008 Paris;48.873478, 2.3008885;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7460491939219;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08023;2021-06-03T16:26:03+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX11*01*1;En service;11e Arrondissement;FR*V75*PPX11*01;FRV75PPX1101;Paris | Avenue Ledru Rollin 155;75111;Voirie;7;2024-07-01;Accès libre;155 Avenue Ledru Rollin 75011 Paris;48.855328, 2.378338;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7206512194083;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX11011;2021-06-30T14:56:48+00:00;Réservé PMR;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX15*01*4;En service;15e Arrondissement;FR*V75*PPX15*01;FRV75PPX1501;Paris | Rue du Colonel Pierre Avia 1;75115;Voirie;7;2024-07-01;Accès libre;1 Rue du Colonel Pierre Avia 75015 Paris;48.8326, 2.2788854;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7480173560872;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15014;2021-07-22T15:11:25+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX12*02*5;En service;12e Arrondissement;FR*V75*PPX12*02;FRV75PPX1202;Paris | Rue du Charolais 2;75112;Voirie;6;2024-07-01;Accès libre;2 Rue du Charolais 75012 Paris;48.83919, 2.387853;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7260202497653;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12025;2021-07-01T10:21:27+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX08*07*5;En service;08e Arrondissement;FR*V75*PPX08*07;FRV75PPX0807;Paris | Rue de Rome  73;75108;Voirie;6;2024-07-01;Accès libre;73 Rue de Rome 75008 Paris;48.881832, 2.32056;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7528509309497;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08075;2021-06-17T11:36:28+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX05*05*4;En service;05e Arrondissement;FR*V75*PPX05*05;FRV75PPX0505;Paris | bis Rue Valette 2;75105;Voirie;7;2024-07-01;Accès libre;2 bis Rue Valette 75005 Paris;48.848, 2.3469365;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7379884132225;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX05054;2021-06-30T13:18:45+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
